CASE_ENQUIRY_ID,OPEN_DT,DateOpened_NonPrimitiveFormat,TimeOpened,CLOSED_DT,DateClosed,TimeClosed,CASE_STATUS,CLOSURE_REASON,CASE_TITLE,SUBJECT,REASON,TYPE,QUEUE,Department,Address,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,land_usage,LOCATION_STREET_NAME,LOCATION_ZIPCODE,Property_Type,Property_ID,LATITUDE,LONGITUDE,Source,Geocoded_Location,GridNumberX,GridNumberY,Location,ValidLocation,OpenDay,MinuteStart,CloseDay,MinuteEnd,InitialTimeSlot,FinalTimeSlot,ExtraInitialDay,InitialTimeSlotWithExtra,Slots Duration,TotalDaysPotholeWasOpen
101001318846,2/27/2015 9:57:36,27-Feb-2015,09:57:36,2/27/2015 9:57:38,27-Feb-2015,09:57:38,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,2089 Centre St  West Roxbury  MA  02132,12,6,6,E5,Roxbury,13,Ward 12,1201,C,70 Warren St,2119,Address,328896,42.3283,-71.0831,Employee Generated,"(42.2788, -71.1598)",6,6,56,1,5,597,5,597,107,107,1,83,0,0.4150231481
101001045418,3/12/2014 8:00:51,12-Mar-2014,08:00:51,2/24/2015 8:33:38,24-Feb-2015,08:33:38,Closed,Case Closed Case Noted This was perm paved in April 2014. There is no problem here.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,BWSC_Pothole,BWSC,11 President Rd  Roslindale  MA  02132,9,6,6,E5,West Roxbury,12,Ward 20,2016,R1,12 Cypress St,2132,Address,45365,42.2745,-71.1676,Self Service,"(42.2946, -71.1385)",1,2,11,1,0,480,2,513,1,33,3,9,32,349.3566898
101001318749,2/27/2015 9:20:58,27-Feb-2015,09:20:58,2/27/2015 12:46:07,27-Feb-2015,12:46:07,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,200 Florence St  Roslindale  MA  02131,12,2,5,E5,Greater Mattapan,9,Ward 18,1804,C,1600 Blue Hill Ave,2126,Address,189794,42.2693,-71.0934,City Worker App,"(42.287, -71.1207)",5,2,15,1,5,560,5,766,106,109,1,82,3,0.532025463
101001277310,2/5/2015 9:32:50,5-Feb-2015,09:32:50,3/9/2015 5:09:00,9-Mar-2015,05:09:00,Closed,Case Closed Case Resolved Pothole filled by BWSC.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,INTERSECTION of Lincoln St & Mayflower St  Allston  MA,11,4,9,D14,West Roxbury,12,Ward 20,2020,R1,19 Avalon Rd,2132,Address,6815,42.2923,-71.1588,City Worker App,"(42.3574, -71.1281)",2,3,22,1,0,572,7,309,1,168,1,10,167,32.21458333
101001316041,2/25/2015 12:51:10,25-Feb-2015,12:51:10,2/25/2015 12:51:11,25-Feb-2015,12:51:11,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Washington St & Morton St  Jamaica Plain  MA,9,2,6,E13,Hyde Park,10,Ward 18,1814,,INTERSECTION Hyde Park Ave & Westminster St,,Intersection,6463,42.264,-71.1214,Employee Generated,"(42.3018, -71.1121)",4,1,4,1,3,771,3,771,61,61,3,13,0,0.5355439815
101001320771,3/1/2015 23:15:11,1-Mar-2015,23:15:11,3/12/2015 12:15:01,12-Mar-2015,12:15:01,Closed,Case Closed Case Noted patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,45 Danforth St  Jamaica Plain  MA  02130,9,2,6,E13,Jamaica Plain,11,Ward 19,1901,CM,14 Boylston St,2130,Address,162482,42.3191,-71.1107,Self Service,"(42.3175, -71.1056)",4,5,44,1,7,1395,7,735,168,168,1,144,0,11.51042824
101001314778,2/24/2015 15:35:51,24-Feb-2015,15:35:51,2/24/2015 15:35:52,24-Feb-2015,15:35:52,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,3815 Washington St  Roslindale  MA  02131,12,2,6,E5,Roslindale,10,Ward 19,1913,,INTERSECTION Firth Rd & South St,,Intersection,4936,42.2886,-71.1258,Employee Generated,"(42.2979, -71.1165)",3,3,23,1,2,935,2,935,40,40,1,16,0,0.6499074074
101001316048,2/25/2015 12:51:39,25-Feb-2015,12:51:39,2/25/2015 12:51:39,25-Feb-2015,12:51:39,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Washington St & Morton St  Jamaica Plain  MA,9,2,6,E13,Roslindale,10,Ward 18,1808,,INTERSECTION American Legion Hwy & Canterbury St,,Intersection,387,42.2789,-71.1168,Employee Generated,"(42.3018, -71.1121)",4,3,24,1,3,771,3,771,61,61,1,37,0,0.5358680556
101001314109,2/24/2015 11:06:56,24-Feb-2015,11:06:56,2/24/2015 11:06:56,24-Feb-2015,11:06:56,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of S Huntington Ave & Perkins St  Jamaica Plain  MA,9,2,6,E13,Hyde Park,10,Ward 18,1818,RC,1461-1463 Hyde Park Ave,2136,Address,77141,42.2488,-71.127,Employee Generated,"(42.3216, -71.1121)",3,0,-7,0,2,666,2,666,36,36,1,12,0,0.4631481481
101001317391,2/26/2015 10:28:24,26-Feb-2015,10:28:24,3/16/2015 14:09:09,16-Mar-2015,14:09:09,Closed,Case Closed Case Resolved pothole patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Perkins St & Prince St  Jamaica Plain  MA,9,2,6,E13,Dorchester,7,Ward 17,1714,R3,115-119 River St,2126,Address,116330,42.2717,-71.0759,City Worker App,"(42.3186, -71.1263)",6,2,16,1,4,628,7,849,83,168,1,59,85,18.5896875
101001314758,2/24/2015 15:34:32,24-Feb-2015,15:34:32,2/24/2015 15:34:33,24-Feb-2015,15:34:33,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Archdale Rd & Washington St  Roslindale  MA,12,2,5,E5,Hyde Park,10,Ward 18,1812,,INTERSECTION Austin St & Chestnut St,,Intersection,792,42.2594,-71.126,Employee Generated,"(42.2928, -71.1214)",3,1,3,1,2,934,2,934,40,40,5,16,0,0.6489930556
101001314734,2/24/2015 15:30:39,24-Feb-2015,15:30:39,2/24/2015 15:30:39,24-Feb-2015,15:30:39,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,INTERSECTION of Poplar St & Whitford St  Roslindale  MA,12,8,5,E18,Allston / Brighton,15,Ward 22,2212,C,240 N Beacon St,2135,Address,12766,42.3563,-71.1509,Employee Generated,"(42.2775, -71.1247)",2,8,72,1,2,930,2,930,40,40,1,16,0,0.6462847222
101001314125,2/24/2015 11:10:00,24-Feb-2015,11:10:00,2/24/2015 11:10:01,24-Feb-2015,11:10:01,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,359 S Huntington Ave  Jamaica Plain  MA  02130,9,2,6,E13,West Roxbury,12,Ward 20,2017,R1,90 Dwinell St,2132,Address,50479,42.2894,-71.1635,Employee Generated,"(42.3228, -71.1124)",2,3,22,1,2,670,2,670,36,36,4,12,0,0.4652893519
101001316043,2/25/2015 12:51:18,25-Feb-2015,12:51:18,2/25/2015 12:51:19,25-Feb-2015,12:51:19,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Washington St & Morton St  Jamaica Plain  MA,9,2,6,E13,Jamaica Plain,11,Ward 10,1009,,INTERSECTION S Huntington Ave & Perkins St,,Intersection,6441,42.3216,-71.1121,Employee Generated,"(42.3018, -71.1121)",4,6,54,1,3,771,3,771,61,61,1,37,0,0.5356365741
101001317474,2/26/2015 10:52:06,26-Feb-2015,10:52:06,2/26/2015 10:52:07,26-Feb-2015,10:52:07,Closed,Case Closed Case Resolved Marked completed at case creation,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,24 Armington St  Allston  MA  02134,11,4,9,D14,Greater Mattapan,9,Ward 18,1804,C,1651 Blue Hill Ave,2126,Address,16345,42.268,-71.0941,City Worker App,"(42.3524, -71.137)",5,2,15,1,4,652,4,652,83,83,4,11,0,0.4528587963
101001316885,2/26/2015 7:10:35,26-Feb-2015,07:10:35,3/17/2015 12:32:32,17-Mar-2015,12:32:32,Closed,Case Closed Case Noted Roadway twopotholes hot patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Perkins St & Prince St  Jamaica Plain  MA,9,2,6,E13,Hyde Park,10,Ward 18,1816,R1,304 Fairmount Ave,2136,Address,55737,42.247,-71.1122,Citizens Connect App,"(42.3186, -71.1263)",4,0,-6,0,4,430,7,752,80,168,1,56,88,19.52259259
101001317590,2/26/2015 11:26:50,26-Feb-2015,11:26:50,2/26/2015 11:26:50,26-Feb-2015,11:26:50,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Call St & Everett St  Jamaica Plain  MA,9,2,6,E13,Roslindale,10,Ward 20,2002,,INTERSECTION Birch St & Corinth St,,Intersection,1436,42.2866,-71.1304,Employee Generated,"(42.3085, -71.1093)",3,3,23,1,4,686,4,686,84,84,1,60,0,0.4769675926
101001311052,2/22/2015 14:57:19,22-Feb-2015,14:57:19,2/23/2015 14:31:53,23-Feb-2015,14:31:53,Closed,Case Closed Case Resolved pot hole fillled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,INTERSECTION of Dorchester Ave & East St  Dorchester  MA,7,3,3,C11,Dorchester,7,Ward 16,1608,R1,77 Bushnell St,2124,Address,24208,42.2832,-71.0625,Constituent Call,"(42.3076, -71.0584)",7,3,27,1,0,897,1,871,1,15,1,15,14,1.605474537
101001314174,2/24/2015 11:14:09,24-Feb-2015,11:14:09,2/24/2015 11:14:10,24-Feb-2015,11:14:10,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Firth Rd & South St  Roslindale  MA,12,2,5,E5,West Roxbury,12,Ward 20,2005,C,2081 Centre St,2132,Address,27794,42.2791,-71.1595,Employee Generated,"(42.2886, -71.1258)",2,3,22,1,2,674,2,674,36,36,1,12,0,0.4681712963
101001275559,2/4/2015 16:07:53,4-Feb-2015,16:07:53,3/9/2015 5:06:56,9-Mar-2015,05:06:56,Closed,Case Closed Case Resolved Pothole was filled.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,62 Washington St  Brighton  MA  02135,11,4,9,D14,West Roxbury,12,Ward 20,2005,R1,7 Petrel St,2132,Address,109909,42.2727,-71.1513,Constituent Call,"(42.3433, -71.1424)",2,2,12,1,0,967,7,306,1,168,1,17,167,33.21314815
101001314579,2/24/2015 14:18:46,24-Feb-2015,14:18:46,2/24/2015 14:18:46,24-Feb-2015,14:18:46,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 08: Hyde Park,PWDx,INTERSECTION of American Legion Hwy & Canterbury St  Roslindale  MA,12,8,5,E18,Greater Mattapan,9,Ward 18,1804,C,1674-1680 Blue Hill Ave,2126,Address,16349,42.2673,-71.0935,Employee Generated,"(42.2789, -71.1168)",5,2,15,1,2,858,2,858,39,39,1,15,0,0.5963657407
101001289801,2/11/2015 21:18:03,11-Feb-2015,21:18:03,3/10/2015 6:53:48,10-Mar-2015,06:53:48,Closed,Case Closed Case Resolved Pothole has been filled.,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 04: Allston/Brighton,PWDx,62 Washington St  Brighton  MA  02135,11,4,9,D14,Greater Mattapan,9,Ward 18,1802,RC,1366-1370 Blue Hill Ave,2126,Address,16248,42.2767,-71.0932,Self Service,"(42.3433, -71.1424)",5,2,15,1,0,1278,7,413,1,168,4,22,167,27.28736111
101001314136,2/24/2015 11:10:48,24-Feb-2015,11:10:48,2/24/2015 11:10:49,24-Feb-2015,11:10:49,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Castleton St & S Huntington Ave  Jamaica Plain  MA,9,2,6,E13,Roslindale,10,Ward 19,1913,,INTERSECTION Firth Rd & South St,,Intersection,4936,42.2886,-71.1258,Employee Generated,"(42.3231, -71.1122)",3,3,23,1,2,670,2,670,36,36,4,12,0,0.4658449074
101001317600,2/26/2015 11:28:32,26-Feb-2015,11:28:32,2/26/2015 11:28:33,26-Feb-2015,11:28:33,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Forest Hills St & Lourdes Ave  Jamaica Plain  MA,9,2,6,E13,Hyde Park,10,Ward 18,1813,,INTERSECTION Fairmount Ave & Second New Way,,Intersection,4758,42.2538,-71.1195,Employee Generated,"(42.3066, -71.1028)",4,1,4,1,4,688,4,688,84,84,1,60,0,0.4781597222
101001311736,2/23/2015 9:09:47,23-Feb-2015,09:09:47,2/23/2015 10:43:23,23-Feb-2015,10:43:23,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,180 Fairmount St  Dorchester  MA  02124,8,7,3,B3,Dorchester,13,Ward 13,1305,I,2 Virginia St,2125,Address,140908,42.3173,-71.0665,Constituent Call,"(42.2791, -71.0793)",6,5,46,1,1,549,1,643,10,11,2,10,1,0.4467939815
101001314121,2/24/2015 11:09:52,24-Feb-2015,11:09:52,2/24/2015 11:09:52,24-Feb-2015,11:09:52,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,359 S Huntington Ave  Jamaica Plain  MA  02130,9,2,6,E13,Roslindale,10,Ward 18,1808,,INTERSECTION American Legion Hwy & Canterbury St,,Intersection,387,42.2789,-71.1168,Employee Generated,"(42.3228, -71.1124)",4,3,24,1,2,669,2,669,36,36,1,12,0,0.4651851852
101001314169,2/24/2015 11:13:49,24-Feb-2015,11:13:49,2/24/2015 11:13:49,24-Feb-2015,11:13:49,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Firth Rd & South St  Roslindale  MA,12,2,5,E5,Jamaica Plain,10,Ward 19,1907,,INTERSECTION Hyde Park Ave & Ukraine Way,,Intersection,6476,42.298,-71.1149,Employee Generated,"(42.2886, -71.1258)",4,4,34,1,2,673,2,673,36,36,1,12,0,0.4679282407
101001289172,2/11/2015 16:54:19,11-Feb-2015,16:54:19,3/15/2015 12:13:07,15-Mar-2015,12:13:07,Closed,Case Closed Case Noted patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 02: Jamaica Plain,PWDx,8 Asticou Rd  Roslindale  MA  02131,12,2,6,E13,Hyde Park,10,Ward 18,1813,,INTERSECTION Fairmount Ave & Pierce St,,Intersection,4756,42.2547,-71.1201,Citizens Connect App,"(42.3002, -71.115)",4,1,4,1,0,1014,7,733,1,168,1,17,167,32.5091088
101001316052,2/25/2015 12:52:38,25-Feb-2015,12:52:38,2/25/2015 12:52:38,25-Feb-2015,12:52:38,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,452 Beech St  Roslindale  MA  02131,12,6,5,E5,Greater Mattapan,9,Ward 14,1411,,INTERSECTION American Legion Hwy & Morton St,,Intersection,396,42.2919,-71.0958,Employee Generated,"(42.2767, -71.1342)",5,3,25,1,3,772,3,772,61,61,1,37,0,0.5365509259
101001314567,2/24/2015 14:17:09,24-Feb-2015,14:17:09,2/24/2015 14:17:09,24-Feb-2015,14:17:09,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,562 Hyde Park Ave  Roslindale  MA  02131,12,2,5,E18,Roxbury,13,Ward 12,1208,A,24 Seaver St,2121,Address,124159,42.313,-71.0937,Employee Generated,"(42.2814, -71.1186)",5,5,45,1,2,857,2,857,39,39,2,15,0,0.5952430556
101001314078,2/24/2015 11:02:28,24-Feb-2015,11:02:28,2/24/2015 11:02:28,24-Feb-2015,11:02:28,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,INTERSECTION of Washington St & Saint James St  Roxbury  MA,7,10B,7,B2,Hyde Park,10,Ward 18,1814,,INTERSECTION Hyde Park Ave & Willow Ave,,Intersection,6464,42.2681,-71.1209,Employee Generated,"(42.3272, -71.0873)",4,2,14,1,2,662,2,662,36,36,1,12,0,0.4600462963
101001281850,2/7/2015 15:10:53,7-Feb-2015,15:10:53,3/3/2015 22:35:07,3-Mar-2015,22:35:07,Closed,Case Closed Case Resolved pot hole filled,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 03: North Dorchester,PWDx,59 Greenbrier St  Dorchester  MA  02124,7,3,4,C11,Jamaica Plain,11,Ward 19,1903,R3,11 Boylston St,2130,Address,18442,42.3188,-71.1108,Constituent Call,"(42.298, -71.0711)",4,5,44,1,0,910,7,1355,1,168,3,16,167,24.94105324
101001314146,2/24/2015 11:11:20,24-Feb-2015,11:11:20,2/24/2015 11:11:21,24-Feb-2015,11:11:21,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Castleton St & S Huntington Ave  Jamaica Plain  MA,9,2,6,E13,Allston / Brighton,15,Ward 21,2106,A,1387 Commonwealth Ave,2134,Address,214791,42.3489,-71.1376,Employee Generated,"(42.3231, -71.1122)",3,8,73,1,2,671,2,671,36,36,1,12,0,0.4662152778
101001313857,2/24/2015 10:04:14,24-Feb-2015,10:04:14,2/24/2015 10:04:14,24-Feb-2015,10:04:14,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,154 Seaver St  Dorchester  MA  02121,9,10B,7,B2,Greater Mattapan,9,Ward 14,1409,R3,20 American Legion Hwy,2124,Address,3109,42.2977,-71.0881,Employee Generated,"(42.3092, -71.0906)",5,4,35,1,2,604,2,604,35,35,1,11,0,0.4196064815
101001311718,2/23/2015 9:05:56,23-Feb-2015,09:05:56,2/23/2015 13:45:07,23-Feb-2015,13:45:07,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,870 Hyde Park Ave  Hyde Park  MA  02136,12,8,5,E18,Hyde Park,10,Ward 18,1812,,INTERSECTION Austin St & Summer Street Pl,,Intersection,790,42.2584,-71.1261,City Worker App,"(42.2706, -71.1202)",3,1,3,1,1,545,1,825,10,14,1,10,4,0.5729976852
101001313979,2/24/2015 10:31:39,24-Feb-2015,10:31:39,2/24/2015 10:32:23,24-Feb-2015,10:32:23,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,INTERSECTION of Sprague St & Horne St  Hyde Park  MA,12,8,5,E18,West Roxbury,12,Ward 20,2005,C,2081 Centre St,2132,Address,27794,42.2791,-71.1595,City Worker App,"(42.2356, -71.1372)",2,3,22,1,2,631,2,632,35,35,2,11,0,0.4391550926
101001314167,2/24/2015 11:13:41,24-Feb-2015,11:13:41,2/24/2015 11:13:42,24-Feb-2015,11:13:42,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Firth Rd & South St  Roslindale  MA,12,2,5,E5,Jamaica Plain,11,Ward 19,1902,R1,411 Pond St,2130,Address,111658,42.3097,-71.1299,Employee Generated,"(42.2886, -71.1258)",3,5,43,1,2,673,2,673,36,36,4,12,0,0.4678472222
101001318853,2/27/2015 9:58:29,27-Feb-2015,09:58:29,2/27/2015 9:58:30,27-Feb-2015,09:58:30,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,1779 Centre St  West Roxbury  MA  02132,12,6,6,E5,Roslindale,10,Ward 19,1913,R2,14 Marion St,2131,Address,90089,42.2873,-71.1204,Employee Generated,"(42.2877, -71.1516)",4,3,24,1,5,598,5,598,107,107,1,83,0,0.415625
101001314175,2/24/2015 11:14:14,24-Feb-2015,11:14:14,2/24/2015 11:14:14,24-Feb-2015,11:14:14,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Firth Rd & South St  Roslindale  MA,12,2,5,E5,Jamaica Plain,11,Ward 10,1009,,INTERSECTION Castleton St & S Huntington Ave,,Intersection,2508,42.3231,-71.1122,Employee Generated,"(42.2886, -71.1258)",4,6,54,1,2,674,2,674,36,36,1,12,0,0.4682175926
101001314037,2/24/2015 10:50:33,24-Feb-2015,10:50:33,2/24/2015 13:40:37,24-Feb-2015,13:40:37,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,1366-1370 Blue Hill Ave  Mattapan  MA  02126,8,7,4,B3,Jamaica Plain,11,Ward 10,1009,R1,359 S Huntington Ave,2130,Address,76779,42.3228,-71.1124,City Worker App,"(42.2767, -71.0932)",4,6,54,1,2,650,2,820,35,38,2,11,3,0.5698726852
101001318855,2/27/2015 9:58:34,27-Feb-2015,09:58:34,2/27/2015 9:58:35,27-Feb-2015,09:58:35,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 06: West Roxbury and Roslindale,PWDx,1779 Centre St  West Roxbury  MA  02132,12,6,6,E5,Roslindale,10,Ward 18,1808,R2,36 Ramsdell Ave,2131,Address,114534,42.2763,-71.1178,Employee Generated,"(42.2877, -71.1516)",4,2,14,1,5,598,5,598,107,107,1,83,0,0.4156828704
101001313842,2/24/2015 10:03:02,24-Feb-2015,10:03:02,2/24/2015 10:03:03,24-Feb-2015,10:03:03,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 10B: Roxbury,PWDx,24 Seaver St  Dorchester  MA  02121,9,10B,7,B2,Allston / Brighton,15,Ward 21,2106,CM,62-64 Allston St,2134,Address,2633,42.3512,-71.1355,Employee Generated,"(42.313, -71.0937)",3,8,73,1,2,603,2,603,35,35,2,11,0,0.4187847222
101001316045,2/25/2015 12:51:26,25-Feb-2015,12:51:26,2/25/2015 12:51:27,25-Feb-2015,12:51:27,Closed,Case Closed Internal Case Performed by Highway Maintenance crew.,Pothole Repair (Internal),Public Works Department,Highway Maintenance,Pothole Repair (Internal),PWDx_District 02: Jamaica Plain,PWDx,INTERSECTION of Washington St & Morton St  Jamaica Plain  MA,9,2,6,E13,Roxbury,13,Ward 12,1201,E,165 Dudley St,2119,Address,164586,42.3283,-71.0825,Employee Generated,"(42.3018, -71.1121)",6,6,56,1,3,771,3,771,61,61,1,37,0,0.5357291667
101001314050,2/24/2015 10:53:45,24-Feb-2015,10:53:45,2/24/2015 10:54:36,24-Feb-2015,10:54:36,Closed,Case Closed Case Resolved patched,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,9 W Milton St  Hyde Park  MA  02136,12,8,5,E18,Dorchester,7,Ward 16,1612,R2,49 Grayson St,2124,Address,66146,42.2817,-71.0504,City Worker App,"(42.2404, -71.143)",7,3,27,1,2,653,2,654,35,35,4,11,0,0.4545833333
101001311793,2/23/2015 9:25:29,23-Feb-2015,09:25:29,2/23/2015 13:42:12,23-Feb-2015,13:42:12,Closed,Case Closed Case Resolved done,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 08: Hyde Park,PWDx,INTERSECTION of Davison St & Fairmount Ave  Hyde Park  MA,12,8,5,E18,Dorchester,7,Ward 13,1303,,INTERSECTION Harbor Point Blvd & Peninsula Pl,,Intersection,5628,42.3189,-71.0443,City Worker App,"(42.255, -71.1203)",8,5,48,1,1,565,1,822,10,14,3,10,4,0.5709722222
101001315208,2/24/2015 23:22:44,24-Feb-2015,23:22:44,3/9/2015 15:13:47,9-Mar-2015,15:13:47,Closed,Case Closed Case Resolved made safe,Request for Pothole Repair,Public Works Department,Highway Maintenance,Request for Pothole Repair,PWDx_District 07: South Dorchester,PWDx,31 Delmont St  Dorchester  MA  02122,8,7,3,C11,,15,Ward 21,2114,,INTERSECTION Ayr Rd & Beacon St,,Intersection,833,42.3362,-71.1486,Citizens Connect App,"(42.286, -71.0534)",2,7,62,1,2,1402,7,913,48,168,1,24,120,13.63457176
